1275398685	Banana AP
1275315910	PESATMEDAN-08
1275295668	gphsector-03
1275295588	PrimaTHM
1275295514	PrimaMKS3
1275295436	GarfielD
1275295364	MegalomaN
1275295278	datalinkc
1275055989	LEUSER
1275046741	Family House Bukit Lawang
1274695448	SYSCom HOTSPOT CELL C
1274693348	SYSCom HOTSPOT CELL A
1274656503	cahaya cafe&apos;
1274403597	merbabu
1274268601	Unit1
1274104716	Garuda5FL-1
1274104600	Garuda7FL-1
1274104466	happylink.net
1274104391	airlive
1274104316	sarkem (0274)9254737
1274104202	Garuda6FL-1
1274104167	miesedap
1274104135	lokomotif
1274104069	IAP11
1274101693	SLIM-YogyaS
1274099903	bedot resto
1274067426	sstds-w
1274065100	tower air
1274050641	Biro TRLH
1274050442	Diskominfomas_Deputi_1
1273999873	COFFE-BENTO
1273968757	ckstpr
1273892471	Wavion
1273891748	KR1PT0N
1273805178	sydneyairport.com
1273799777	yes optus
1273777161	smarttimer
1273745890	Good_Food_Cafe
1273705519	Global Gossip Public Access
1272750719	IFS-A8E04E
1272715826	Datec SurfZone.pg
1272677036	OSP Wireless
1272666925	CathayPacific
1272662782	SmartTimer 
1272596292	QANTASWebConnect
1272582202	unsobaita
1272576786	BabuNet
1272576755	Buonasega a tutti!!
1272552765	ZimbaNet
1272364766	YULLI_REPEATER
1272255491	Telstra CBD
1272255422	FederalCourts
1272255278	MagiNet@SOTP_HydePark
1272244192	asccM
1272243989	Azure
1272243913	vasana26
1272233907	seltek
1272233729	DLINK
1272216759	Airport_Hotspot
1272207890	CYBERCOM-FATCAMEL
1272167045	cafenet
1272145579	SKYCITY Metro Free Wi-Fi
1271978345	RTA1025W-17ACF6
1271906376	sumosushi2
1271902646	CYBERCOM-QSB
1271828183	NETGEAR
1271828033	WifiTiki Le Kiosque
1271827876	CitronVert
1271792402	Public Wifi
1271455918	WifiTiki Chez Guynette
1271266149	ManaSPOT_83
1271197692	NETGEAR U.STORE
1271197628	Apple Network c44b6f
1271195785	HOTSPOT-WDG
1271195246	iaoranet
1271186086	ManaSPOT_62
1271186018	VANILLE
1271185968	OPTIMUM
1271183701	ManaSPOT
1271183660	amoureux
1271107359	Dawn-Princess
1271039994	entel wifi
1270669537	LAN AIRLINES S.A.
1270669467	depo
1270663550	Movistar-Vex
1270642870	Speedy Wi-Fi - 0800 774 4000
1270642823	vex
1270642758	RedeWiFiInfraero
1270642688	ASAS
1270633996	cyber
1270500579	HOTEL SAN RAPHAEL
1270485517	INTERNET GRATIS RODOSERV
1270428991	TDI 3
1270428922	PVLF001
1270428854	DGTNET - CPR 03 - 3026-5654
1270428784	DGT - DCD 04
1270428709	DGTNET - CPR 02 - 3026-5654
1270131966	hotel
1270071757	TURIS
1269992519	BeN-02
1269990422	MANAUS
1269985362	LuzHotel
1269444179	DE10
1269389802	3Com
1269389391	motivointernet
1269385181	Rio Uruguay Wifi
1269370301	linksys_SES_53640
1269361289	Etoile Salones
1269361146	La Biela
1269360927	Etoile
1269360840	MOSCA Y SMITH
1269360664	FT91424
1269360624	Cafe Victoria
1269360458	AromaAmbiental
1269320272	Buenos Aires Hostel
1269196580	RdaGuest
1269196476	WebSTAR
1269196142	CAM24
1269195994	Hotel Colon
1269177004	DLINK_WIRELESS
1269127341	ACCESO WIFI ARNET
1269101545	Gadget-HotSpot
1269086909	Patagonia Pais
1268758136	Viva la Pepa - WIFI
1268742352	AlbergeEstrellaCeleste
1268690488	Wi-Fi CoTeCal
1268671908	SMC
1268671529	calafate1
1268615754	ANTENA2
1268614147	The Net House Cibercafe
1268100231	Antena-Sur
1267754324	M.RUIZ
1267743138	INACAP
1267728408	LanOfficeVoIPReady
1267728343	Belfast
1267699624	La Picasa WiFi
1267699382	TelefoniK
1267650871	McDonald&apos;s
1267650772	WH
1267622742	Ruca Potu
1267453805	pl43
1267385815	rutaservice
1267297170	SOL
1267206402	Ayllu.cl HOTEL &amp; EXPEDICIONES
1266977392	Air1
1266977269	Air
1266932970	Koala Den
1266835337	WifiMedicina
1266835271	WifiAlcaldia
1266783715	Chuquiago-Cafe-Linares-903
1266454004	nodo 2
1266453873	nodo 1
1266453749	restaurant el lobo
1266453677	DOS-ZONANORTE
1266353471	NAIRA
1266337194	abuelaposada2
1266337016	UNO-SFRANCISCO
1266061147	Kusillos
1265677865	red inalambrica d largo alcance
1265677308	Wireless@Net_951753732_S/30.00 S
1265677240	UROS::WM::AMITEL
1265676620	Tnet Meg@Net
1265676551	COMPUTINTAS WIFI 3
1265647398	LIKEHOME
1265053883	Yourperu_02
1264976200	HNascaLine
1264959172	mystery
1264958767	SOPRORED_NAZCA_2
1264886124	casa_andina02
1264883486	default
1264881399	Wireless
1264792564	Black Sirius
1264775766	Airnet
1264775670	KaiN-523224-956757371
1264769048	Nascaonline
1264768600	TP-LINK_F4876D
1264768155	casa_andina05
1264728344	GIDEON PERU S.A.
1264717899	Signal
1264717823	Group center 2
1264717755	SOPRORED_NAZCA_3
1264717631	EL-LENADOR
1264678393	isidro
1264640679	Telefonica
1264600774	PAT 2
1264512460	2260877
1264507551	TCSZV
1264507290	CRUZ DEL SUR
1264504754	INDEWI-SAC
1264504671	5238445
1264504193	www.zone-wifi-lachv.com(2)
1264454962	TCS
1264447771	322677
1264282438	belkin54g
1264265224	TP-LINK_FDC9E6
1264177054	SECURITY
1263918463	Cafe Hernan
1263916409	redgal
1263912189	REDGAL
1263825835	ifotoncorp
1263782166	mar
1263762409	LO&amp;LO
1263648053	movistar
1263572115	MacDonald_Malecon2000
1263488079	TRANSILVANIA
1262969563	PlantasyBlanco
1262738461	Principal
1262738349	Arrobanet
1262610052	pinsoft_adrian
1262009918	SpeedTouch634AA6
1261878621	TCSCAF
1261843875	004096571ab8
1261842756	5751745
1261841401	Jorge Wifi 995804074
1261841351	tdp
1261841301	HSNSoluciones- 992212434
1261833173	TELEFONICA
1261792216	Hotspot Cyber1
1261665192	Soho Hotspot
1261665110	Hotspot Cyber2
1261664898	BARRERA
1261621637	redglobal1
1261621501	CESAR
1261523922	La Gran Avenida
1261523895	Mallet_Seven
1261523760	D+
1261520604	Amazonas-Digital
1261491911	tamba2004 xp
1261323134	LANJEROME
1261298896	P2p-IMPACTO-ERA-DIGITAL-TNT2
1261248043	ARAUINFOR.NET
1260798053	AP_MAMIRAUA
1260574522	ap-mns-04
1260306824	itadata
1260306392	mestre
1260304393	labin_05
1260148810	MaeNatureza
1259669628	Hotel Amazonia
1259250371	Rodoviária Piso 1
1259249432	PORTALMUNDIALNET 02
1259249225	Rodoviária Piso 2
1259248624	LanLink_8807_6160
1259090446	albergue
1259032440	Sao Jorge
1258749660	Brumas Hostel Internet
1258681741	zigzig_03
1258483725	ernesto
1258399483	PedroPaulo
1258145342	Boingo Hotspot
1258142131	BTOpenzone
1258137775	WiFi Zone - The Cloud
1258070926	GlobalSuiteWireless
1258052176	tmobile
1257944171	AirportPublic
1255803965	Noku
1255425975	prg.aero-free
1255425749	prg.aero-hotspot
1255417971	PANNON
1255251868	Valyi  8 NET
1255251626	MPS_31
1255159588	TTNET WiFi
1255093115	dulcecafe
1255092990	wis24-7-lowenstein
1255092797	ecc
1255084685	Internet
1255072529	Hippo
1255071654	Skyrove Internet 1
1254987411	UniNet
1254956058	both worlds
1254939206	Skyrove Internet 6
1254743490	UniNet-Internet-170ad7
1254743296	G03A
1254667019	AshantiHotspot
1254396898	AFRIKANET.INTERNET
1254132390	Swakop I-Cafe WiFi
1252854683	Rakey
1252515857	Gill_unwired
1252183051	BuyaLINK
1251786615	GLOBE_HOTSPOT_WANYALA
1251786564	Globe-HotSpot-Nandos
1251786464	Globe-Hotspot
1251786377	globe-hotspot-mtl
1251736729	mabuya_camp
1251405753	chitimbanet
1251143760	HotSpot Kendwa
1251117429	trojan12gh78 worm virus
1250923152	Tembo HotSpot
1250923092	Livingstone WiFi
1250264916	Butterfly
1250264505	loopnet
1249667221	Entebbe Backpackers
1249476439	Home
1248369432	SGK_SPEEDMAX
1248355571	Java Hotspot
1248288717	Altimaafrica_Network
1248288675	Get2Net
1248247025	Namazone3
1247425565	PAWIFI
1247425549	RAMP
1247153212	prg.aero-vip
1247153119	prg.aero-test
1247153080	datonaczAirportWiFi
1246555428	BLACK
1246467428	Lattelecom
1246467420	businesslounge
1246452921	any
1246439824	public
1246029365	T-Mobile_ICE
1245996351	freeonline.ch
1245996249	MOBILE
1245992647	4246 7304
1245355476	Network
1245355404	Hirschen
1245355352	G604T_WIRELESS
1245355267	Default
1245348392	stattHotel
1245234473	Wireless
1245234434	Free Public WiFi
1245227258	MONZOON
1245131756	YOR-89851
1245131748	Sportage
1245131735	Pfuinet
1245131724	KLN-12891
1245131714	bruegger
1245131703	adl guest
